"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
"2890" 24 "walkingdownstairs" 0.24002891 -0.015075161 -0.10149407 -0.044984089 -0.18679905 -0.25386046 0.94776921 -0.16037943 -0.09020469 -0.95151177 -0.97885065 -0.95702053 0.027746949 0.026684038 -0.015123122 -0.32630086 -0.17949039 -0.37128985 -0.015799001 -0.099918966 0.0092136778 -0.61707272 -0.48031769 -0.59525159 0.014324369 -0.094840872 -0.051533855 -0.4587069 -0.41183844 -0.57210589 -0.052396371 -0.10145594 -0.052396371 -0.10145594 -0.27533813 -0.21318726 -0.4892697 -0.53130329 -0.47018308 -0.41249213 -0.22676207 -0.15918521 -0.24751604 0.017865072 -0.25341419 -0.31849315 -0.36796452 -0.19483474 -0.32959042 -0.34202813 -0.21987843 -0.40994304 -0.45322066 -0.38726563 -0.52090585 -0.67087056 -0.55103675 -0.65984064 -0.070183498 -0.25903337 -0.27073964 -0.14938741 -0.43853755 -0.70157907 -0.46141937 -0.39329342
"2891" 24 "walkingdownstairs" 0.18748729 0.0088991374 -0.12168454 -0.021580552 -0.21351825 -0.17407392 0.95444748 -0.15687189 -0.096890978 -0.96831815 -0.9774712 -0.9392367 0.52687639 -0.38985985 -0.40887173 -0.25531826 -0.16707185 -0.29003923 -0.081488932 -0.082475146 0.077341453 -0.57484892 -0.46929304 -0.54889327 0.10153403 0.081913302 0.1081956 -0.37080697 -0.40113039 -0.51607206 -0.019427752 -0.09124901 -0.019427752 -0.09124901 -0.22496938 -0.11389712 -0.46696819 -0.45616935 -0.43670124 -0.38500455 -0.084473544 -0.10691062 -0.13662006 0.0021887166 -0.32755372 -0.26557358 -0.25000056 -0.16508199 -0.21383093 -0.33016675 -0.23037627 -0.36477077 -0.38459638 -0.37433518 -0.43698195 -0.63776805 -0.54146073 -0.63358939 -0.040326241 -0.26224586 -0.08800655 -0.15397801 -0.3713333 -0.62990014 -0.40118051 -0.4071955
"2892" 24 "walkingdownstairs" 0.41932188 -0.0055686595 -0.12412037 -0.064749809 -0.039213508 -0.25402754 0.95801682 -0.14079891 -0.10696566 -0.95694693 -0.9124074 -0.96743235 0.11506983 -0.17174491 -0.036658 -0.31357973 -0.14029691 -0.32725397 -0.4286369 0.13047573 0.21138634 -0.35793269 -0.50815095 -0.53681583 -0.23204197 -0.11304563 -0.010811278 -0.3908144 -0.524955 -0.55563636 -0.0481555 -0.043841532 -0.0481555 -0.043841532 -0.24959367 -0.16698776 -0.24511826 -0.27495368 -0.5061297 -0.50950657 -0.20447399 0.0078671559 -0.25832776 -0.015039522 -0.12648239 -0.3119792 -0.34710417 -0.17375213 -0.30162947 -0.33897717 -0.16151548 -0.3498909 -0.22559167 -0.44334956 -0.45203847 -0.40038037 -0.55638729 -0.610615 -0.080189988 -0.17261967 -0.2133787 -0.11674628 -0.34113089 -0.35370685 -0.50831047 -0.54591288
"2893" 24 "walkingdownstairs" 0.30864492 -0.048536944 -0.12617575 -0.10258875 -0.084721818 -0.2566599 0.96992503 -0.13212306 -0.10987708 -0.91511936 -0.92400554 -0.97532963 0.24632203 0.27086182 0.055465463 -0.39064782 -0.2050502 -0.38528872 -0.36835915 0.057547926 0.15411251 -0.29340606 -0.4943315 -0.54132456 -0.14528595 0.077649581 -0.19304969 -0.47704876 -0.50945021 -0.5905809 -0.095021185 -0.047799122 -0.095021185 -0.047799122 -0.30698591 -0.27408056 -0.21634007 -0.33445899 -0.51186342 -0.54236101 -0.24508187 -0.067029895 -0.23525614 -0.052204514 -0.1522524 -0.33076556 -0.43254159 -0.20454043 -0.31162697 -0.40051562 -0.26349191 -0.45837503 -0.29402302 -0.40770906 -0.43972399 -0.3017692 -0.55980858 -0.62198167 -0.038116815 -0.20130216 -0.29142656 -0.25630859 -0.40122828 -0.40267698 -0.55495797 -0.55740083
"2894" 24 "walkingdownstairs" 0.24933956 -0.025495661 -0.09580414 -0.050266359 -0.22479898 -0.1865115 0.9598595 -0.14736237 -0.10475313 -0.88993289 -0.91694805 -0.94232712 0.41243936 0.26709787 0.12294253 -0.34663438 -0.30604929 -0.34349688 0.11189574 -0.13282468 0.019629389 -0.49630738 -0.48723614 -0.46727537 0.15817473 0.022078469 -0.20877237 -0.47540449 -0.5398693 -0.43935154 -0.07219174 -0.02321748 -0.07219174 -0.02321748 -0.29375307 -0.27453743 -0.38031757 -0.495269 -0.49584025 -0.57504722 -0.13055887 -0.19700913 -0.18668237 -0.020355547 -0.28907443 -0.25260681 -0.37932222 -0.30639316 -0.2806832 -0.36998985 -0.35616491 -0.40414957 -0.34483452 -0.44470513 -0.36700013 -0.54442482 -0.51901381 -0.5532941 -0.038605415 -0.16646576 -0.321032 -0.22338221 -0.51343569 -0.56976113 -0.57564792 -0.6038888
"2895" 24 "walkingdownstairs" 0.27245607 0.033767701 -0.078809497 -0.1141043 -0.037444775 -0.2716532 0.95601791 -0.14020638 -0.092212933 -0.92225265 -0.89314567 -0.92817302 -0.38733988 0.026509815 0.33771965 -0.41024014 -0.18796264 -0.37394236 -0.16598176 -0.059380186 0.092586954 -0.27231184 -0.4683239 -0.46236819 -0.21709468 -0.31134533 -0.047388605 -0.41286135 -0.59651193 -0.44793864 -0.080206528 -0.095446395 -0.080206528 -0.095446395 -0.30546291 -0.27431346 -0.26260482 -0.29448075 -0.52677868 -0.56781905 -0.19288021 -0.064787273 -0.21671627 -0.084816721 -0.083726057 -0.36733333 -0.44316332 -0.2415593 -0.31597408 -0.4276563 -0.18263762 -0.4296206 -0.21454713 -0.43179332 -0.33988721 -0.29510383 -0.49594397 -0.55844348 -0.017464841 -0.28298928 -0.34383713 -0.19801002 -0.38557052 -0.35381371 -0.58353214 -0.57577724
"2896" 24 "walkingdownstairs" 0.13719152 -0.010365829 -0.13192655 -0.20712255 -0.015212012 -0.3656883 0.96807221 -0.12353715 -0.096873591 -0.95373716 -0.93615991 -0.90055688 -0.20822382 -0.084158938 -0.072946979 -0.47863268 -0.16758122 -0.46510789 -0.12729735 -0.094954975 0.08132803 -0.26084126 -0.51384234 -0.56080648 -0.15501103 -0.032876546 0.042405919 -0.45297655 -0.57106565 -0.56858436 -0.13926159 -0.21564015 -0.13926159 -0.21564015 -0.36390801 -0.3198192 -0.29430861 -0.30396167 -0.54997908 -0.55690971 -0.29601079 -0.039249646 -0.37993748 -0.17458794 -0.064645532 -0.40833988 -0.48807997 -0.22531885 -0.46456154 -0.51554369 -0.15897857 -0.46427474 -0.28084359 -0.4796221 -0.44620024 -0.26519253 -0.53968988 -0.64588775 -0.19995758 -0.34608836 -0.29721598 -0.35247896 -0.38119761 -0.37061972 -0.5643363 -0.57659544
"2897" 24 "walkingdownstairs" 0.26202918 -0.033931785 -0.093762225 -0.13552239 -0.18389135 -0.39243124 0.95781681 -0.13332894 -0.11412156 -0.9498831 -0.93112552 -0.93681294 0.10297767 0.050415894 -0.085419792 -0.41891026 -0.23808279 -0.51088401 0.3523763 -0.22462832 0.022891672 -0.67057516 -0.59801077 -0.59438126 0.097441482 -0.080176187 -0.095475893 -0.52474604 -0.61438228 -0.59389364 -0.14414735 -0.16673317 -0.14414735 -0.16673317 -0.37500001 -0.3308527 -0.42684728 -0.52436957 -0.58558361 -0.62857193 -0.40655756 -0.1653091 -0.42023724 -0.049501426 -0.24556312 -0.4248607 -0.4778042 -0.26846276 -0.45413687 -0.40956637 -0.25601606 -0.56652287 -0.50293446 -0.5454598 -0.52644013 -0.72743486 -0.63708574 -0.65638011 -0.19429901 -0.28096748 -0.3568115 -0.30213996 -0.50678808 -0.62240323 -0.6346368 -0.64664822
"2898" 24 "walkingdownstairs" 0.29784314 -0.020465225 -0.063956384 -0.10363194 -0.22168143 -0.34159789 0.95687768 -0.13674204 -0.10928153 -0.96371918 -0.96086043 -0.92683111 0.31591314 -0.26106464 -0.29288533 -0.36231185 -0.28040727 -0.40735659 0.30806699 -0.18598152 0.053257401 -0.60765185 -0.58886563 -0.57156089 0.047919408 -0.024235299 0.055263865 -0.51163924 -0.60618248 -0.58122865 -0.12440629 -0.12605843 -0.12440629 -0.12605843 -0.33033236 -0.26970391 -0.44207308 -0.44590737 -0.58577276 -0.59668124 -0.3377609 -0.21534741 -0.30170545 -0.026545906 -0.27408247 -0.42118739 -0.42770713 -0.31707099 -0.34268791 -0.35135442 -0.2879848 -0.47069736 -0.46733757 -0.54397155 -0.48620498 -0.65271448 -0.62216573 -0.64275183 -0.13862408 -0.25478174 -0.33023351 -0.2032925 -0.44999581 -0.53992892 -0.60441186 -0.61477633
"2899" 24 "walkingdownstairs" 0.40063298 -0.05009544 -0.15473198 -0.10264499 -0.14488446 -0.27416404 0.96165671 -0.13636859 -0.095978574 -0.98032253 -0.96716206 -0.96380313 0.024269265 -0.040824543 -0.044285115 -0.36290527 -0.21496818 -0.31430111 0.060969174 -0.061688435 0.11447985 -0.47984652 -0.50631916 -0.52637217 -0.35814602 0.021766827 -0.021867138 -0.44152471 -0.53471715 -0.55767583 -0.10338768 -0.06920722 -0.10338768 -0.06920722 -0.27194719 -0.23722119 -0.42356921 -0.42249332 -0.53186635 -0.51283968 -0.30136404 -0.16700551 -0.24130877 -0.035383564 -0.18700167 -0.3544341 -0.39569357 -0.28103099 -0.27350178 -0.38457696 -0.19422946 -0.35178844 -0.31896601 -0.47470776 -0.48522694 -0.53101715 -0.53039992 -0.58389222 -0.13354232 -0.17958155 -0.28024382 -0.19044853 -0.43579266 -0.51328754 -0.55782439 -0.4919845
"2900" 24 "walkingdownstairs" 0.2520548 -0.032970709 -0.053227262 -0.024842814 -0.082742101 -0.3034602 0.93187698 -0.16406565 -0.13725298 -0.95082599 -0.94145623 -0.87224051 0.11621486 -0.062427118 0.032140115 -0.36742606 -0.15830983 -0.4476725 -0.6056876 0.1996374 0.32287687 -0.57252534 -0.61027064 -0.570704 -0.016403055 -0.043432593 -0.15333343 -0.50762497 -0.65539058 -0.5429103 -0.032771523 -0.054279019 -0.032771523 -0.054279019 -0.31050414 -0.25885966 -0.21989744 -0.4726313 -0.59444802 -0.65023251 -0.26061167 -0.12284751 -0.30326485 0.053794125 -0.11957644 -0.36012491 -0.42799632 -0.24777009 -0.39748396 -0.36069399 -0.11653228 -0.49558661 -0.4231437 -0.56044772 -0.4868141 -0.62041476 -0.64730883 -0.64133869 -0.10809935 -0.17234112 -0.35680889 -0.15437471 -0.49959324 -0.54465069 -0.66994457 -0.6493434
"2901" 24 "walkingdownstairs" 0.26508228 -0.008829066 -0.13128172 -0.038638252 -0.031875836 -0.15500517 0.9404387 -0.17627836 -0.12289861 -0.97152736 -0.95644832 -0.95832055 0.58384993 -0.45223687 -0.38073269 -0.33510965 -0.023658957 -0.21434049 -0.4066824 0.063568781 0.22394341 -0.61466634 -0.53878832 -0.57201696 0.13928931 0.014281954 -0.023074401 -0.42566822 -0.56707235 -0.51305082 -0.0027372224 -0.050890047 -0.0027372224 -0.050890047 -0.20521751 -0.052273442 -0.36762185 -0.52886708 -0.53445406 -0.53818045 -0.13942489 0.005121979 -0.096211318 -0.001618077 -0.1136918 -0.26269047 -0.37922971 -0.177675 -0.19173382 -0.34747528 0.073693312 -0.23407996 -0.41513048 -0.50828762 -0.50430359 -0.68264079 -0.56194675 -0.6358148 -0.050757847 -0.19840601 -0.11500637 0.015705829 -0.47438485 -0.66021701 -0.52925081 -0.58168988
"2902" 24 "walkingdownstairs" 0.31939731 0.0053378255 -0.14209443 -0.094514568 0.069755761 -0.088572184 0.94864949 -0.16753583 -0.1325253 -0.96319871 -0.91598572 -0.93722196 0.014451259 -0.020360071 -0.050798459 -0.36801954 0.011927923 -0.097458716 -0.58686818 0.19802876 0.26005806 -0.34917502 -0.38621875 -0.55911988 -0.16907883 -0.1259861 -0.07332876 -0.29526237 -0.40883016 -0.54250382 -0.0066787956 -0.049757621 -0.0066787956 -0.049757621 -0.15978962 -0.011298193 -0.13492551 -0.089395862 -0.43466404 -0.36195975 -0.28096427 0.078565073 -0.10533898 -0.030722763 -0.0027789761 -0.1525534 -0.41923597 -0.11019539 -0.13201113 -0.37042691 0.076832071 -0.066572218 -0.20804243 -0.34856127 -0.47405295 -0.39428573 -0.41504631 -0.63120863 -0.036163399 -0.20520053 -0.10571651 0.090913016 -0.20140375 -0.1695918 -0.35425193 -0.41801351
"2903" 24 "walkingdownstairs" 0.288844 -0.028097381 -0.09429379 -0.062323877 0.11426004 -0.18987059 0.95286683 -0.15478624 -0.14020617 -0.96367549 -0.93544394 -0.97935611 -0.41445528 0.49728603 0.37420478 -0.38515163 -0.064057992 -0.27338133 -0.34480157 0.03533231 0.18078455 -0.14738908 -0.41233546 -0.45103634 -0.09957909 -0.07719948 -0.21054648 -0.25980991 -0.46614571 -0.43449388 -0.016165649 0.029168535 -0.016165649 0.029168535 -0.22670988 -0.17942394 -0.1392281 -0.089153227 -0.45637429 -0.36182085 -0.15576128 0.14771766 -0.17861162 -0.027862956 0.025155068 -0.26284793 -0.43228309 -0.16649304 -0.2818064 -0.39017185 -0.014611849 -0.26475307 -0.097154075 -0.35972002 -0.33093751 -0.16974139 -0.45153751 -0.5469318 -0.00077252192 -0.11431035 -0.22412799 -0.13062133 -0.21177283 -0.16266694 -0.35291456 -0.41726957
"2904" 24 "walkingdownstairs" 0.31093373 -0.022178521 -0.071939127 -0.051238234 0.050159461 -0.17607101 0.94517534 -0.16532121 -0.13155909 -0.96100432 -0.92726545 -0.93495465 0.19112986 0.14505312 -0.02470297 -0.32580579 -0.117191 -0.30402991 0.16162636 -0.15488188 0.047002861 -0.43613647 -0.4892411 -0.46100948 -0.034739506 -0.022856857 -0.0036074344 -0.29415984 -0.56307941 -0.39769151 -0.039761993 0.090561562 -0.039761993 0.090561562 -0.24302682 -0.15109082 -0.35166714 -0.3933803 -0.49455915 -0.45840704 -0.26992407 -0.028193043 -0.19220984 0.022293715 0.023895019 -0.23321535 -0.39592181 -0.21689887 -0.26833154 -0.31331419 -0.06739617 -0.33648876 -0.25477778 -0.46631209 -0.35276966 -0.49395712 -0.50754367 -0.55096567 -0.0089494719 -0.0271657 -0.2952846 -0.0016996223 -0.37959825 -0.51065517 -0.48254305 -0.46275674
"2905" 24 "walkingdownstairs" 0.42496759 -0.01535043 -0.12577943 -0.1469169 0.024181581 -0.24988924 0.94913194 -0.16674057 -0.11491693 -0.9445046 -0.94673399 -0.93201035 0.028709399 -0.12844932 0.060654536 -0.3650211 -0.17666034 -0.30640376 -0.10121516 0.019996807 0.10137788 -0.37252204 -0.42673652 -0.56389662 -0.1039782 -0.014177861 0.13841819 -0.37615585 -0.50326662 -0.56769833 -0.1081052 -0.021562119 -0.1081052 -0.021562119 -0.27223908 -0.19530651 -0.32177504 -0.38224562 -0.49857254 -0.47759316 -0.22161872 0.040687511 -0.21700675 -0.11914501 -0.049680872 -0.33216695 -0.39858984 -0.19256004 -0.2958554 -0.38578426 -0.21656137 -0.31482877 -0.25022715 -0.37239961 -0.43925639 -0.41194729 -0.467142 -0.65352014 -0.045898053 -0.16025364 -0.20876559 -0.1828738 -0.38362209 -0.48948233 -0.47515643 -0.51745508
"2906" 24 "walkingdownstairs" 0.35681978 -0.019191955 -0.14146964 -0.16271174 -0.060195308 -0.25188941 0.96070875 -0.16137331 -0.11149715 -0.95861017 -0.96505188 -0.95553832 0.28844275 -0.047688916 -0.29038206 -0.42393201 -0.27148277 -0.3427668 -0.014775874 -0.071997339 0.0024998312 -0.3198132 -0.46038078 -0.54947813 0.18817397 0.11373368 0.027615804 -0.49973612 -0.54911216 -0.61830861 -0.11601174 -0.12763981 -0.11601174 -0.12763981 -0.32415448 -0.28682589 -0.28035666 -0.46540811 -0.55354229 -0.55852594 -0.2249663 -0.081659987 -0.17501671 -0.13933457 -0.10808868 -0.3650488 -0.44175942 -0.28446135 -0.28313626 -0.45645419 -0.30814274 -0.39998554 -0.17789306 -0.37570066 -0.47078597 -0.3652714 -0.52398865 -0.61967974 -0.12244563 -0.26608173 -0.2842728 -0.29101603 -0.49247153 -0.53864941 -0.56898596 -0.57400189
"2907" 24 "walkingdownstairs" 0.27701714 -0.0050341458 -0.091358654 -0.02969407 -0.10315911 -0.16863794 0.95824598 -0.1582129 -0.11673247 -0.962341 -0.94800462 -0.97198399 0.1266862 -0.084373646 -0.020597359 -0.34134914 -0.15311507 -0.25845081 0.3792229 -0.23965668 -0.01562056 -0.51779877 -0.53242099 -0.4947201 -0.08253346 -0.1163832 -0.061234478 -0.4694772 -0.5689873 -0.52408514 -0.025937254 -0.012227476 -0.025937254 -0.012227476 -0.26751923 -0.095191966 -0.30095217 -0.44687718 -0.561339 -0.52437504 -0.28653304 -0.090539835 -0.1171024 0.054611045 -0.16667844 -0.27021868 -0.41115107 -0.18462228 -0.14621929 -0.32790771 -0.17575322 -0.374479 -0.37722407 -0.45848622 -0.43067707 -0.56243619 -0.5879884 -0.56373602 0.0018226127 -0.17337612 -0.15784873 -0.025433861 -0.45745183 -0.53564577 -0.55606043 -0.51716403
"2908" 24 "walkingdownstairs" 0.28905798 -0.012673025 -0.12602041 -0.034534952 -0.095760021 -0.1628254 0.96257641 -0.15318139 -0.1140883 -0.9553858 -0.96034749 -0.96546158 -0.11587402 -0.19872019 0.31708653 -0.32779805 -0.10998269 -0.23430171 0.26842342 -0.22770881 0.083956478 -0.55338835 -0.47664008 -0.48081966 -0.34295899 -0.17424179 0.075769608 -0.3846632 -0.44532419 -0.44943024 -0.024410314 -0.022031436 -0.024410314 -0.022031436 -0.22470031 -0.10277801 -0.37725059 -0.38742711 -0.47435619 -0.38253896 -0.30269047 -0.1324499 -0.1063794 0.052691331 -0.13349849 -0.26825492 -0.39136214 -0.17868145 -0.14491632 -0.32143165 -0.093180883 -0.32313847 -0.3518295 -0.37905024 -0.39388657 -0.62010899 -0.55111486 -0.5601748 -0.048194924 -0.15921748 -0.19727286 -0.00063678615 -0.33737783 -0.53769883 -0.43427143 -0.36116146
"2909" 24 "walkingupstairs" 0.06542056 -0.13433575 -0.090421478 -0.37082987 -0.11638473 -0.28479761 0.93981797 -0.19947301 -0.20113794 -0.91410686 -0.74151525 -0.96770183 -0.025099772 0.45533928 0.19497225 -0.49782503 -0.48352468 -0.48833227 0.60894885 -0.21995537 -0.21308793 -0.65762381 -0.52306498 -0.31217314 -0.16341248 -0.046450764 -0.23656294 -0.67228754 -0.63991048 -0.62879641 -0.21788158 -0.34698618 -0.21788158 -0.34698618 -0.46698547 -0.42445079 -0.12688509 -0.5086904 -0.64125656 -0.67395283 -0.40148051 -0.15052003 -0.27131839 -0.35903768 -0.15404669 -0.35141641 -0.48634249 -0.50861953 -0.43129186 -0.55796514 -0.49033692 -0.54414267 -0.59959546 -0.51604769 -0.39240634 -0.67658739 -0.53079481 -0.35059592 -0.30494934 -0.47311537 -0.40446074 -0.45336509 -0.56115125 -0.55695705 -0.67120498 -0.7007277
"2910" 24 "walkingupstairs" 0.2597209 -0.030785936 -0.09571178 -0.3111553 -0.19230933 -0.25360169 0.91131442 -0.24869011 -0.20359811 -0.93722633 -0.93890756 -0.96032007 -0.036470129 0.078087682 0.021580816 -0.42743959 -0.52220249 -0.49234289 0.37664006 -0.20342661 -0.15916574 -0.69234036 -0.54100171 -0.25033295 -0.17634189 -0.072464736 -0.099845923 -0.67153817 -0.64315895 -0.62613133 -0.23502675 -0.27241203 -0.23502675 -0.27241203 -0.44916873 -0.38776679 -0.3110713 -0.50906855 -0.65814107 -0.64301622 -0.43968249 -0.35516216 -0.31728609 -0.26648823 -0.16723441 -0.2771072 -0.477894 -0.54077834 -0.44115561 -0.42558872 -0.53397577 -0.54172816 -0.59876199 -0.55329651 -0.42842598 -0.72206544 -0.53675295 -0.26901097 -0.29740154 -0.37151993 -0.38534319 -0.39449357 -0.57613034 -0.54796003 -0.66476822 -0.64044671
"2911" 24 "walkingupstairs" 0.33535362 -0.077075148 -0.067901127 -0.36055476 -0.10563135 -0.28282314 0.90274346 -0.25244119 -0.20095916 -0.97824359 -0.96403947 -0.95000238 0.0098531481 -0.23053429 -0.041987217 -0.52820935 -0.57728223 -0.61106264 0.31556894 -0.26306597 0.018393689 -0.68620094 -0.59063998 -0.27511141 0.083364311 0.040811997 -0.15184964 -0.70145862 -0.68275752 -0.63770595 -0.2349364 -0.33095772 -0.2349364 -0.33095772 -0.53419222 -0.5405206 -0.38531258 -0.49354581 -0.68413852 -0.68992567 -0.46528191 -0.22861141 -0.40630833 -0.32354927 -0.10188649 -0.27373466 -0.56642025 -0.59335792 -0.57010321 -0.52997508 -0.58811234 -0.6504408 -0.58468437 -0.57483933 -0.36124745 -0.71852299 -0.60357184 -0.3151914 -0.35415692 -0.42182057 -0.52085525 -0.56861841 -0.55216051 -0.54040268 -0.68392523 -0.71953465
"2912" 24 "walkingupstairs" 0.36371378 -0.065687464 -0.085364211 -0.3589206 -0.11281907 -0.3179961 0.90330541 -0.27296725 -0.18708835 -0.97732521 -0.87869442 -0.93435026 0.022088493 -0.33919852 -0.16956207 -0.55274983 -0.54357175 -0.61475692 0.40695967 -0.3061694 -0.022649809 -0.50544983 -0.63865463 -0.26190749 -0.24315724 -0.026055914 -0.080192959 -0.68868616 -0.70505149 -0.61987406 -0.248575 -0.32264507 -0.248575 -0.32264507 -0.56005078 -0.4968254 -0.27515217 -0.38248948 -0.67258267 -0.74691779 -0.41717258 -0.18141629 -0.42908536 -0.33724213 -0.13361254 -0.31230209 -0.57254889 -0.5992014 -0.57436847 -0.57145771 -0.51356331 -0.65348685 -0.48744845 -0.63017199 -0.32507119 -0.51561264 -0.64651064 -0.30972579 -0.41745042 -0.37972223 -0.50674418 -0.48598675 -0.54470206 -0.38852956 -0.73950429 -0.7744051
"2913" 24 "walkingupstairs" 0.31489462 0.023157142 -0.14361376 -0.31030963 -0.15802556 -0.3263749 0.89981465 -0.29616551 -0.184506 -0.98126804 -0.92569388 -0.93971677 0.10110791 -0.043303706 -0.03618441 -0.47634161 -0.52207582 -0.60228865 0.069770388 -0.089361727 0.0007655727 -0.36179886 -0.63397756 -0.1755436 -0.46196469 -0.1139338 0.040327428 -0.64838987 -0.71647646 -0.60804204 -0.2481495 -0.24675862 -0.2481495 -0.24675862 -0.50194462 -0.47506441 -0.28810031 -0.47066946 -0.66189351 -0.76068121 -0.44537563 -0.33522832 -0.41516243 -0.26367701 -0.12901994 -0.33104908 -0.53757821 -0.56943588 -0.5556723 -0.46021995 -0.50178432 -0.64786996 -0.32754095 -0.60357558 -0.33612563 -0.3776209 -0.65666899 -0.20465062 -0.33573885 -0.31795723 -0.48727429 -0.46272724 -0.56975059 -0.4967877 -0.75118559 -0.7907809
"2914" 24 "walkingupstairs" 0.1937673 0.043147904 -0.15433455 -0.35638698 -0.17302789 -0.26404888 0.89632276 -0.27708382 -0.20100974 -0.97901909 -0.86819543 -0.91030067 0.30125651 0.073275512 0.33118576 -0.52119798 -0.52249502 -0.63392731 -0.066877484 -0.055007628 0.11215992 -0.45814791 -0.63330362 -0.29271877 -0.094655395 -0.059657671 0.10672148 -0.64123112 -0.73970894 -0.64596454 -0.24779869 -0.31826908 -0.24779869 -0.31826908 -0.50677559 -0.58299134 -0.38564037 -0.52601165 -0.68475675 -0.7665024 -0.39111608 -0.29093559 -0.35222224 -0.34307941 -0.16766226 -0.27375152 -0.53790359 -0.52970477 -0.59701479 -0.54612508 -0.54811808 -0.66906814 -0.46131067 -0.64286053 -0.39987949 -0.46390217 -0.63004378 -0.32551416 -0.32781552 -0.41855985 -0.55058632 -0.63076595 -0.59550255 -0.56069854 -0.73692143 -0.82946064
"2915" 24 "walkingupstairs" 0.19058591 -0.012548649 -0.15187803 -0.37865466 -0.080092152 -0.21901495 0.89291457 -0.26270901 -0.21463833 -0.98201182 -0.91090136 -0.94915217 0.17984839 0.11271259 0.33134587 -0.56181546 -0.51481658 -0.58594035 0.095093193 -0.11783141 0.055039334 -0.50452184 -0.57910904 -0.27371923 -0.074704623 0.043950384 0.010946495 -0.61306269 -0.68157895 -0.68945483 -0.22573533 -0.33885465 -0.22573533 -0.33885465 -0.52157603 -0.54618282 -0.38213395 -0.50521137 -0.66884657 -0.68378911 -0.44449406 -0.27010843 -0.28133992 -0.3544096 -0.049928027 -0.24598387 -0.56731122 -0.54870435 -0.56052251 -0.59561056 -0.50951259 -0.60875976 -0.45355843 -0.55536244 -0.39787803 -0.52301407 -0.59743438 -0.30371018 -0.37944084 -0.41944174 -0.50955794 -0.59857695 -0.57067461 -0.54574467 -0.67614184 -0.71684388
"2916" 24 "walkingupstairs" 0.3015675 0.0092640652 -0.16328098 -0.33061145 -0.037116471 -0.24490084 0.89286709 -0.2753865 -0.22237224 -0.98510458 -0.91789573 -0.94804989 -0.12519171 0.02405009 -0.0065553787 -0.49819428 -0.54102902 -0.53334644 -0.26248006 0.10823095 0.16286095 -0.51637287 -0.52733074 -0.21124698 -0.14915516 0.1532396 0.079425278 -0.61844985 -0.6607312 -0.66498555 -0.19435908 -0.30075511 -0.19435908 -0.30075511 -0.48949302 -0.47411052 -0.30939577 -0.5015104 -0.66065311 -0.65441607 -0.38641042 -0.27306256 -0.33108976 -0.30973359 0.008486913 -0.25712673 -0.51572599 -0.56538565 -0.49941334 -0.52429645 -0.54470432 -0.56464208 -0.46521665 -0.49836263 -0.37481965 -0.5347886 -0.54946917 -0.23661118 -0.33750702 -0.38925715 -0.43467447 -0.53185489 -0.56205526 -0.54574723 -0.65538511 -0.67707172
